STATEICP,DEGFIELDD,EDUCD,OCC_CODE,INCTOT,SEX,AGE,STATE,EDUCATION_LABEL,DEGFIELDD_NAME
48,1902,101,112011,142000,Male,64,South Carolina,Bachelor's degree,Journalism
48,2412,101,151252,112300,Male,56,South Carolina,Bachelor's degree,Mechanical Engineering
48,6201,114,001191,116000,Female,37,South Carolina,Master's degree,Clinical Psychology
48,2100,101,001191,120000,Male,38,South Carolina,Bachelor's degree,Computer Science and IT
48,2407,115,151212,142000,Male,49,South Carolina,Professional degree,Computer Engineering
48,5301,114,001191,159900,Male,33,South Carolina,Master's degree,Business Administration
48,3402,116,251000,155000,Male,43,South Carolina,Doctoral degree,Astronomy
48,2300,114,252020,195000,Female,57,South Carolina,Master's degree,Education
48,3401,101,001721,149200,Male,48,South Carolina,Bachelor's degree,Physical Sciences
48,2105,114,131082,140000,Male,45,South Carolina,Master's degree,Information Sciences
48,5003,115,291210,529900,Male,57,South Carolina,Professional degree,Foreign Languages
48,1401,101,172011,106000,Female,47,South Carolina,Bachelor's degree,Architecture
48,2414,101,119041,220000,Male,67,South Carolina,Bachelor's degree,Mining Engineering
48,2300,116,002911,100000,Female,38,South Carolina,Doctoral degree,Education
48,5501,101,001191,173000,Male,37,South Carolina,Bachelor's degree,Marketing
48,6209,101,414010,166000,Male,47,South Carolina,Bachelor's degree,Experimental Psychology
48,2408,101,001721,127000,Male,51,South Carolina,Bachelor's degree,Electrical Engineering
48,2407,101,111021,126600,Male,39,South Carolina,Bachelor's degree,Computer Engineering
48,6203,101,411011,201000,Male,47,South Carolina,Bachelor's degree,Developmental Psychology
48,6402,101,131131,130000,Male,42,South Carolina,Bachelor's degree,Human Development
48,5007,101,434051,200000,Male,38,South Carolina,Bachelor's degree,Humanities
48,6200,114,001191,165000,Male,52,South Carolina,Master's degree,Psychology
48,6202,101,152011,138000,Male,62,South Carolina,Bachelor's degree,Industrial Psychology
48,6210,101,291141,528000,Female,26,South Carolina,Bachelor's degree,Social Psychology
48,5901,101,151252,104000,Male,29,South Carolina,Bachelor's degree,Educational Leadership
48,5301,101,332020,118000,Male,38,South Carolina,Bachelor's degree,Business Administration
48,2100,101,113021,136000,Female,58,South Carolina,Bachelor's degree,Computer Science and IT
48,5506,101,151254,100000,Male,48,South Carolina,Bachelor's degree,International Business
48,1904,114,111021,167000,Female,45,South Carolina,Master's degree,Advertising and Public Relations
48,2309,101,001110,120600,Male,80,South Carolina,Bachelor's degree,Secondary Education
48,5404,114,291141,110000,Female,26,South Carolina,Master's degree,Human Resources
48,1902,114,131161,100000,Female,44,South Carolina,Master's degree,Journalism
48,3301,114,413021,326600,Male,73,South Carolina,Master's degree,Social Work
48,2404,101,553010,113000,Male,40,South Carolina,Bachelor's degree,Biomedical Engineering
48,6209,101,511011,528000,Male,32,South Carolina,Bachelor's degree,Experimental Psychology
48,6402,101,113031,130000,Male,33,South Carolina,Bachelor's degree,Human Development
48,5004,101,001191,101500,Male,51,South Carolina,Bachelor's degree,Comparative Literature
48,6299,101,472031,178000,Male,46,South Carolina,Bachelor's degree,Miscellaneous Psychology
48,6200,101,119013,130000,Male,59,South Carolina,Bachelor's degree,Psychology
48,6203,114,151299,110000,Male,39,South Carolina,Master's degree,Developmental Psychology
48,5301,114,113131,180000,Female,49,South Carolina,Master's degree,Business Administration
48,6200,114,113031,135000,Male,39,South Carolina,Master's degree,Psychology
48,5901,114,559830,114500,Male,46,South Carolina,Master's degree,Educational Leadership
48,2301,116,119030,245800,Male,83,South Carolina,Doctoral degree,Educational Administration
48,3699,116,192010,155200,Male,65,South Carolina,Doctoral degree,Misc. Physical Sciences
48,6200,101,419020,100000,Female,54,South Carolina,Bachelor's degree,Psychology
48,6203,101,113061,121600,Female,56,South Carolina,Bachelor's degree,Developmental Psychology
48,6203,101,131082,100000,Female,47,South Carolina,Bachelor's degree,Developmental Psychology
48,2304,116,291141,130000,Female,43,South Carolina,Doctoral degree,Elementary Education
48,2102,101,131161,141500,Male,37,South Carolina,Bachelor's degree,Computer Science
48,5008,114,559830,106300,Male,26,South Carolina,Master's degree,Interdisciplinary Humanities
48,6107,114,002911,110000,Female,45,South Carolina,Master's degree,Athletic Training
48,6107,114,291141,100500,Female,35,South Carolina,Master's degree,Athletic Training
48,3600,115,292032,100000,Male,34,South Carolina,Professional degree,Chemistry
48,4101,114,131151,134000,Female,44,South Carolina,Master's degree,General Engineering
48,2304,114,119030,135000,Female,51,South Carolina,Master's degree,Elementary Education
48,3700,115,119030,101000,Male,42,South Carolina,Professional degree,Social Sciences
48,3608,101,552010,106000,Male,45,South Carolina,Bachelor's degree,Atmospheric Science
48,6107,114,291151,130000,Female,39,South Carolina,Master's degree,Athletic Training
48,4101,114,119111,145000,Male,35,South Carolina,Master's degree,General Engineering
48,1401,101,112021,150000,Female,45,South Carolina,Bachelor's degree,Architecture
48,5301,114,113061,127000,Male,34,South Carolina,Master's degree,Business Administration
48,2599,114,291151,115000,Male,41,South Carolina,Master's degree,Miscellaneous Engineering Tech
48,6203,101,399011,135000,Female,43,South Carolina,Bachelor's degree,Developmental Psychology
37,6107,101,291141,105215,Female,25,South Dakota,Bachelor's degree,Athletic Training
37,6107,114,251000,140287,Female,44,South Dakota,Master's degree,Athletic Training
37,2402,114,113021,100539,Male,56,South Dakota,Master's degree,Biological Engineering
37,6107,114,002911,155485,Female,55,South Dakota,Master's degree,Athletic Training
37,2306,114,151252,140287,Male,51,South Dakota,Master's degree,Physical and Health Education
37,5003,101,001110,192895,Male,47,South Dakota,Bachelor's degree,Foreign Languages
37,2301,115,001110,109081,Male,45,South Dakota,Professional degree,Educational Administration
37,6107,101,119111,183715,Female,45,South Dakota,Bachelor's degree,Athletic Training
37,2311,115,111021,109081,Male,37,South Dakota,Professional degree,Social Science Education
37,6107,114,291151,198642,Female,47,South Dakota,Master's degree,Athletic Training
37,3702,114,119030,100850,Female,54,South Dakota,Master's degree,Archaeology
37,6201,101,132011,154107,Female,50,South Dakota,Bachelor's degree,Clinical Psychology
37,6203,101,411011,113314,Male,37,South Dakota,Bachelor's degree,Developmental Psychology
37,2301,115,119030,111501,Female,42,South Dakota,Professional degree,Educational Administration
37,2100,101,001191,125779,Female,40,South Dakota,Bachelor's degree,Computer Science and IT
37,6203,101,119111,113314,Female,30,South Dakota,Bachelor's degree,Developmental Psychology
37,6105,116,291131,156373,Male,65,South Dakota,Doctoral degree,Biomedical Sciences
37,3700,101,001110,590178,Female,55,South Dakota,Bachelor's degree,Social Sciences
37,2502,101,001721,129709,Male,34,South Dakota,Bachelor's degree,Electrical Engineering Tech
37,6109,114,291071,188000,Male,60,South Dakota,Master's degree,Mental Health Services
37,2414,101,493031,100000,Male,25,South Dakota,Bachelor's degree,Mining Engineering
37,6212,101,131082,102000,Female,38,South Dakota,Bachelor's degree,Abnormal Psychology
54,6200,101,412031,257193,Male,46,Tennessee,Bachelor's degree,Psychology
54,6402,115,002310,329675,Male,48,Tennessee,Professional degree,Human Development
54,5301,101,499010,105215,Male,54,Tennessee,Bachelor's degree,Business Administration
54,5301,101,331012,133273,Male,46,Tennessee,Bachelor's degree,Business Administration
54,6203,101,411012,264675,Male,67,Tennessee,Bachelor's degree,Developmental Psychology
54,6201,114,232011,362993,Male,56,Tennessee,Master's degree,Clinical Psychology
54,5301,101,333050,112230,Male,35,Tennessee,Bachelor's degree,Business Administration
54,6203,101,131030,120413,Male,62,Tennessee,Bachelor's degree,Developmental Psychology
54,1902,101,131082,140287,Female,40,Tennessee,Bachelor's degree,Journalism
54,5200,114,113021,111061,Male,44,Tennessee,Master's degree,Fine Arts
54,6212,101,001520,121582,Female,53,Tennessee,Bachelor's degree,Abnormal Psychology
54,4901,114,399031,128597,Male,61,Tennessee,Master's degree,Mechanical Engineering
54,6203,101,151299,175359,Male,49,Tennessee,Bachelor's degree,Developmental Psychology
54,1401,101,172051,115971,Male,43,Tennessee,Bachelor's degree,Architecture
54,6209,101,152031,111061,Male,49,Tennessee,Bachelor's degree,Experimental Psychology
54,2399,101,132070,111061,Male,61,Tennessee,Bachelor's degree,Miscellaneous Education
54,2102,101,001191,127077,Male,61,Tennessee,Bachelor's degree,Computer Science
54,2400,114,511011,166007,Male,53,Tennessee,Master's degree,Engineering
54,6107,114,002911,116906,Female,41,Tennessee,Master's degree,Athletic Training
54,1902,115,291210,534494,Male,41,Tennessee,Professional degree,Journalism
54,3600,115,291210,192895,Male,68,Tennessee,Professional degree,Chemistry
54,6107,115,291210,572839,Female,66,Tennessee,Professional degree,Athletic Training
54,4901,115,131131,187985,Male,62,Tennessee,Professional degree,Mechanical Engineering
54,3700,101,132053,136780,Male,50,Tennessee,Bachelor's degree,Social Sciences
54,3301,114,212011,151978,Male,54,Tennessee,Master's degree,Social Work
54,1101,101,113031,105215,Male,34,Tennessee,Bachelor's degree,Agriculture Production and Management
54,2300,101,353031,130935,Female,24,Tennessee,Bachelor's degree,Education
54,1903,101,119111,116906,Female,42,Tennessee,Bachelor's degree,Mass Media
54,1904,114,432011,129766,Female,36,Tennessee,Master's degree,Advertising and Public Relations
54,2310,114,119030,112230,Male,41,Tennessee,Master's degree,Special Education
54,6107,114,151211,116906,Male,51,Tennessee,Master's degree,Athletic Training
54,6203,114,113121,112230,Male,36,Tennessee,Master's degree,Developmental Psychology
54,6107,101,119111,113399,Female,45,Tennessee,Bachelor's degree,Athletic Training
54,2300,101,001191,175359,Male,52,Tennessee,Bachelor's degree,Education
54,5507,115,291051,112931,Female,51,Tennessee,Professional degree,Business Administration
54,2100,101,252020,105332,Male,39,Tennessee,Bachelor's degree,Computer Science and IT
54,6201,101,113031,126258,Male,54,Tennessee,Bachelor's degree,Clinical Psychology
54,5007,114,001940,146249,Male,59,Tennessee,Master's degree,Humanities
54,2300,114,119030,130935,Male,46,Tennessee,Master's degree,Education
54,2602,114,119030,101708,Female,47,Tennessee,Master's degree,Biochemistry
54,6108,115,291051,140287,Female,56,Tennessee,Professional degree,Therapeutic Sciences
54,2408,101,151299,115737,Female,42,Tennessee,Bachelor's degree,Electrical Engineering
54,5506,114,551010,140287,Male,35,Tennessee,Master's degree,International Business
54,6402,114,132070,173839,Male,43,Tennessee,Master's degree,Human Development
54,6209,101,431011,155485,Male,51,Tennessee,Bachelor's degree,Experimental Psychology
54,5301,101,119030,107554,Male,36,Tennessee,Bachelor's degree,Business Administration
54,2602,116,119030,104046,Female,51,Tennessee,Doctoral degree,Biochemistry
54,6107,114,273043,105215,Female,29,Tennessee,Master's degree,Athletic Training
54,5200,115,002310,122751,Male,36,Tennessee,Professional degree,Fine Arts
54,6107,101,001191,155485,Female,50,Tennessee,Bachelor's degree,Athletic Training
54,2408,114,172110,113633,Male,46,Tennessee,Master's degree,Electrical Engineering
54,6107,101,291141,111061,Male,45,Tennessee,Bachelor's degree,Athletic Training
54,2602,116,251000,107904,Female,61,Tennessee,Doctoral degree,Biochemistry
54,5301,114,339021,151978,Male,45,Tennessee,Master's degree,Business Administration
54,5901,101,532010,105215,Male,32,Tennessee,Bachelor's degree,Educational Leadership
54,2414,114,001721,153147,Male,44,Tennessee,Master's degree,Mining Engineering
54,6402,114,119021,233812,Male,38,Tennessee,Master's degree,Human Development
54,5200,116,212011,100539,Male,52,Tennessee,Doctoral degree,Fine Arts
54,2418,116,001721,117023,Male,33,Tennessee,Doctoral degree,Miscellaneous Engineering
54,5007,115,419031,153147,Male,58,Tennessee,Professional degree,Humanities
54,1302,101,414010,116906,Male,60,Tennessee,Bachelor's degree,Forestry
54,6206,101,119030,123920,Female,54,Tennessee,Bachelor's degree,Organizational Psychology
54,6100,101,001191,140287,Male,50,Tennessee,Bachelor's degree,General Medicine
54,5200,101,435061,122751,Female,29,Tennessee,Bachelor's degree,Fine Arts
54,6203,114,413031,100072,Male,35,Tennessee,Master's degree,Developmental Psychology
54,1901,114,131111,151978,Male,42,Tennessee,Master's degree,Communications
54,2301,114,119030,105215,Male,38,Tennessee,Master's degree,Educational Administration
54,6203,101,111021,117374,Male,35,Tennessee,Bachelor's degree,Developmental Psychology
54,6402,101,291051,181992,Male,85,Tennessee,Bachelor's degree,Human Development
54,2101,101,151211,176825,Male,37,Tennessee,Bachelor's degree,Computer Programming
54,2418,101,431011,123548,Male,48,Tennessee,Bachelor's degree,Miscellaneous Engineering
54,2300,114,119111,114822,Female,51,Tennessee,Master's degree,Education
54,2312,101,119030,132045,Female,58,Tennessee,Bachelor's degree,Teacher Education
54,5200,101,113031,114822,Female,42,Tennessee,Bachelor's degree,Fine Arts
54,5506,116,001110,136638,Female,47,Tennessee,Doctoral degree,International Business
54,5301,101,001191,132045,Female,60,Tennessee,Bachelor's degree,Business Administration
54,2300,114,252030,116314,Female,66,Tennessee,Master's degree,Education
54,2418,101,559830,105636,Male,29,Tennessee,Bachelor's degree,Miscellaneous Engineering
54,5506,101,559830,130897,Male,43,Tennessee,Bachelor's degree,International Business
54,6204,114,001191,373171,Male,39,Tennessee,Master's degree,Cognitive Psychology
54,4901,114,112030,126304,Male,43,Tennessee,Master's degree,Mechanical Engineering
54,6107,114,002911,103340,Male,40,Tennessee,Master's degree,Athletic Training
54,2503,114,113051,119415,Male,46,Tennessee,Master's degree,Industrial Production Tech
54,6107,114,002911,103340,Female,28,Tennessee,Master's degree,Athletic Training
54,6200,101,434051,149268,Male,47,Tennessee,Bachelor's degree,Psychology
54,6203,101,027102,183715,Male,30,Tennessee,Bachelor's degree,Developmental Psychology
54,1100,114,411012,172233,Male,44,Tennessee,Master's degree,Agriculture
54,3601,115,291020,546666,Male,28,Tennessee,Professional degree,Geology
54,6206,101,112021,141231,Female,31,Tennessee,Bachelor's degree,Organizational Psychology
54,6200,114,113051,547700,Male,63,Tennessee,Master's degree,Psychology
54,5098,101,419020,177974,Female,43,Tennessee,Bachelor's degree,Miscellaneous Humanities
54,3609,116,291210,183715,Male,52,Tennessee,Doctoral degree,Environmental Science
54,6200,114,131081,172233,Male,35,Tennessee,Master's degree,Psychology
54,5003,101,001110,120563,Male,68,Tennessee,Bachelor's degree,Foreign Languages
54,6204,101,113061,546551,Female,30,Tennessee,Bachelor's degree,Cognitive Psychology
54,5506,101,192099,143550,Male,36,Tennessee,Bachelor's degree,International Business
54,2408,114,151299,120563,Female,39,Tennessee,Master's degree,Electrical Engineering
54,5501,114,001520,114822,Male,30,Tennessee,Master's degree,Marketing
54,2300,114,252020,105636,Male,39,Tennessee,Master's degree,Education
54,5098,101,002911,103340,Female,40,Tennessee,Bachelor's degree,Miscellaneous Humanities
54,2418,101,172110,119415,Female,43,Tennessee,Bachelor's degree,Miscellaneous Engineering
54,1401,101,171012,108851,Male,23,Tennessee,Bachelor's degree,Architecture
54,2602,114,419099,103340,Male,34,Tennessee,Master's degree,Biochemistry
54,1301,114,001191,115132,Female,32,Tennessee,Master's degree,Environmental Science
54,4101,101,112022,103340,Male,41,Tennessee,Bachelor's degree,General Engineering
54,5007,116,001910,546551,Male,57,Tennessee,Doctoral degree,Humanities
54,6203,101,411011,189456,Female,50,Tennessee,Bachelor's degree,Developmental Psychology
54,6201,114,111021,160750,Female,53,Tennessee,Master's degree,Clinical Psychology
54,3401,101,151252,134456,Female,51,Tennessee,Bachelor's degree,Physical Sciences
54,2400,101,001191,121711,Male,35,Tennessee,Bachelor's degree,Engineering
54,2400,114,001191,114822,Male,54,Tennessee,Master's degree,Engineering
54,6107,114,001110,145938,Female,38,Tennessee,Master's degree,Athletic Training
54,4801,115,131151,313119,Male,71,Tennessee,Professional degree,Law and Legal Studies
54,1902,115,002310,183715,Male,54,Tennessee,Professional degree,Journalism
54,5200,101,132051,120563,Female,29,Tennessee,Bachelor's degree,Fine Arts
54,5502,115,119141,114822,Male,50,Tennessee,Professional degree,Management Science
54,3600,115,291210,541958,Female,52,Tennessee,Professional degree,Chemistry
54,6107,101,411011,189456,Female,47,Tennessee,Bachelor's degree,Athletic Training
54,1901,101,151252,114822,Male,49,Tennessee,Bachelor's degree,Communications
54,3600,114,002911,111722,Female,34,Tennessee,Master's degree,Chemistry
54,2418,114,111021,252608,Male,35,Tennessee,Master's degree,Miscellaneous Engineering
54,2305,116,252020,103340,Female,35,Tennessee,Doctoral degree,Mathematics Education
54,6206,101,411011,114822,Female,44,Tennessee,Bachelor's degree,Organizational Psychology
54,6000,115,252030,103340,Female,63,Tennessee,Professional degree,Nursing
54,5098,114,291071,129863,Female,38,Tennessee,Master's degree,Miscellaneous Humanities
54,5506,116,291210,195197,Male,47,Tennessee,Doctoral degree,International Business
54,4901,101,119030,111377,Male,37,Tennessee,Bachelor's degree,Mechanical Engineering
54,6107,114,291141,128979,Female,55,Tennessee,Master's degree,Athletic Training
54,5501,101,113031,105382,Male,28,Tennessee,Bachelor's degree,Marketing
54,2400,114,001191,203965,Male,53,Tennessee,Master's degree,Engineering
54,6107,114,291141,127138,Female,49,Tennessee,Master's degree,Athletic Training
54,2408,114,001110,117847,Male,41,Tennessee,Master's degree,Electrical Engineering
54,1105,116,192041,112181,Male,45,Tennessee,Doctoral degree,Plant Science
54,6103,101,112021,113314,Female,25,Tennessee,Bachelor's degree,Pharmacy Technician
54,6207,101,273023,113314,Male,28,Tennessee,Bachelor's degree,Educational Psychology
54,6107,115,291210,198300,Female,39,Tennessee,Professional degree,Athletic Training
54,2100,101,151299,114447,Male,60,Tennessee,Bachelor's degree,Computer Science and IT
54,2309,101,119030,181303,Male,63,Tennessee,Bachelor's degree,Secondary Education
54,2405,114,001191,101983,Male,29,Tennessee,Master's degree,Chemical Engineering
54,4101,101,112021,106459,Male,23,Tennessee,Bachelor's degree,General Engineering
54,6200,101,532020,104249,Male,43,Tennessee,Bachelor's degree,Psychology
54,2414,101,511011,113314,Male,30,Tennessee,Bachelor's degree,Mining Engineering
54,5301,101,333050,136045,Male,47,Tennessee,Bachelor's degree,Business Administration
54,6200,101,491011,141643,Male,50,Tennessee,Bachelor's degree,Psychology
54,6203,101,413091,111048,Female,44,Tennessee,Bachelor's degree,Developmental Psychology
54,5003,114,192030,135977,Female,33,Tennessee,Master's degree,Foreign Languages
54,6203,101,152031,113314,Male,56,Tennessee,Bachelor's degree,Developmental Psychology
54,2100,114,131082,107648,Male,41,Tennessee,Master's degree,Computer Science and IT
54,6203,101,113031,152974,Male,47,Tennessee,Bachelor's degree,Developmental Psychology
54,6200,114,119030,105382,Male,40,Tennessee,Master's degree,Psychology
54,3600,101,411012,106515,Male,33,Tennessee,Bachelor's degree,Chemistry
54,2300,116,251000,132577,Female,68,Tennessee,Doctoral degree,Education
54,4101,101,274021,135977,Male,32,Tennessee,Bachelor's degree,General Engineering
54,3301,101,351012,118980,Female,27,Tennessee,Bachelor's degree,Social Work
54,6206,114,001191,104249,Male,58,Tennessee,Master's degree,Organizational Psychology
54,6203,101,113031,118980,Female,55,Tennessee,Bachelor's degree,Developmental Psychology
54,6206,101,434051,112181,Male,33,Tennessee,Bachelor's degree,Organizational Psychology
54,6206,114,001191,275353,Female,50,Tennessee,Master's degree,Organizational Psychology
54,2405,114,151254,115580,Male,29,Tennessee,Master's degree,Chemical Engineering
54,6207,101,001191,101983,Male,33,Tennessee,Bachelor's degree,Educational Psychology
54,6299,114,001191,256090,Male,43,Tennessee,Master's degree,Miscellaneous Psychology
54,3611,115,291210,523511,Male,36,Tennessee,Professional degree,Space Science
54,6109,101,291122,101983,Male,56,Tennessee,Bachelor's degree,Mental Health Services
54,2400,114,172051,113314,Male,32,Tennessee,Master's degree,Engineering
54,6203,101,113021,117847,Male,38,Tennessee,Bachelor's degree,Developmental Psychology
54,1401,101,271010,112181,Male,37,Tennessee,Bachelor's degree,Architecture
54,2102,114,113021,101983,Male,49,Tennessee,Master's degree,Computer Science
54,1101,101,511011,113314,Male,31,Tennessee,Bachelor's degree,Agriculture Production and Management
54,6212,101,113021,156373,Male,53,Tennessee,Bachelor's degree,Abnormal Psychology
54,3301,101,112030,108782,Female,31,Tennessee,Bachelor's degree,Social Work
54,2412,114,001110,575636,Male,54,Tennessee,Master's degree,Mechanical Engineering
54,2106,101,001191,164305,Male,43,Tennessee,Bachelor's degree,Information Security
54,3604,114,251000,169971,Male,46,Tennessee,Master's degree,Physics
54,6107,101,291141,106515,Female,54,Tennessee,Bachelor's degree,Athletic Training
54,3600,114,119013,177450,Male,66,Tennessee,Master's degree,Chemistry
54,2300,114,211012,134844,Female,53,Tennessee,Master's degree,Education
54,2414,115,251000,626060,Male,59,Tennessee,Professional degree,Mining Engineering
54,6206,101,151299,226628,Female,34,Tennessee,Bachelor's degree,Organizational Psychology
54,6206,101,132011,111048,Female,31,Tennessee,Bachelor's degree,Organizational Psychology
54,2414,116,251000,518978,Male,48,Tennessee,Doctoral degree,Mining Engineering
54,6100,116,291123,141643,Male,36,Tennessee,Doctoral degree,General Medicine
54,6107,114,291151,205373,Male,33,Tennessee,Master's degree,Athletic Training
54,3301,101,112021,270228,Male,62,Tennessee,Bachelor's degree,Social Work
54,3601,101,251000,125386,Male,31,Tennessee,Bachelor's degree,Geology
54,6200,101,414010,107010,Female,28,Tennessee,Bachelor's degree,Psychology
54,3401,101,113051,129709,Female,35,Tennessee,Bachelor's degree,Physical Sciences
54,5003,115,192030,140519,Female,44,Tennessee,Professional degree,Foreign Languages
54,2414,101,172070,107010,Male,38,Tennessee,Bachelor's degree,Mining Engineering
54,5507,114,119111,103768,Female,35,Tennessee,Master's degree,Business Administration
54,5501,101,291141,113496,Female,34,Tennessee,Bachelor's degree,Marketing
54,6206,101,419020,600987,Male,46,Tennessee,Bachelor's degree,Organizational Psychology
54,5501,115,132052,189160,Male,65,Tennessee,Professional degree,Marketing
54,5200,101,232011,259419,Female,29,Tennessee,Bachelor's degree,Fine Arts
54,6107,101,119111,109388,Male,29,Tennessee,Bachelor's degree,Athletic Training
54,3700,115,119111,397776,Female,48,Tennessee,Professional degree,Social Sciences
54,6107,114,119030,105929,Female,45,Tennessee,Master's degree,Athletic Training
54,6206,101,001110,118900,Male,39,Tennessee,Bachelor's degree,Organizational Psychology
54,5200,101,331012,117171,Female,47,Tennessee,Bachelor's degree,Fine Arts
54,5200,101,272012,108091,Female,32,Tennessee,Bachelor's degree,Fine Arts
54,3600,116,191020,161056,Male,65,Tennessee,Doctoral degree,Chemistry
54,1903,115,291210,149166,Male,44,Tennessee,Professional degree,Mass Media
54,5404,114,119111,107010,Female,46,Tennessee,Master's degree,Human Resources
54,5301,101,411011,170784,Male,55,Tennessee,Bachelor's degree,Business Administration
54,5501,101,411011,108091,Male,34,Tennessee,Bachelor's degree,Marketing
54,5507,114,211014,118900,Female,43,Tennessee,Master's degree,Business Administration
54,6108,116,291051,162137,Male,38,Tennessee,Doctoral degree,Therapeutic Sciences
54,2408,114,002310,183755,Male,47,Tennessee,Master's degree,Electrical Engineering
54,6203,101,119030,137276,Female,48,Tennessee,Bachelor's degree,Developmental Psychology
54,6203,101,413021,118900,Male,32,Tennessee,Bachelor's degree,Developmental Psychology
54,2100,101,131082,108199,Male,60,Tennessee,Bachelor's degree,Computer Science and IT
54,5601,101,119021,397776,Male,42,Tennessee,Bachelor's degree,Consumer Sciences
54,5200,116,251000,127548,Female,42,Tennessee,Doctoral degree,Fine Arts
54,6206,101,119041,205373,Female,48,Tennessee,Bachelor's degree,Organizational Psychology
54,5901,101,151252,113496,Male,27,Tennessee,Bachelor's degree,Educational Leadership
54,3600,101,411012,208940,Female,46,Tennessee,Bachelor's degree,Chemistry
54,2102,101,001110,145923,Male,48,Tennessee,Bachelor's degree,Computer Science
54,6004,114,251000,130142,Male,45,Tennessee,Master's degree,Medical Assisting
54,2408,101,419031,239746,Male,55,Tennessee,Bachelor's degree,Electrical Engineering
54,2306,101,532010,136195,Male,32,Tennessee,Bachelor's degree,Physical and Health Education
54,6107,101,291141,147004,Female,63,Tennessee,Bachelor's degree,Athletic Training
54,6200,101,131070,140519,Female,53,Tennessee,Bachelor's degree,Psychology
54,2407,114,151211,118900,Male,29,Tennessee,Master's degree,Computer Engineering
54,3301,115,291210,162137,Male,46,Tennessee,Professional degree,Social Work
54,1904,114,419099,546941,Female,35,Tennessee,Master's degree,Advertising and Public Relations
54,2401,114,001191,103768,Male,34,Tennessee,Master's degree,Aerospace Engineering
54,6107,114,002911,108091,Female,30,Tennessee,Master's degree,Athletic Training
54,2405,116,291210,590178,Male,66,Tennessee,Doctoral degree,Chemical Engineering
54,2414,101,113051,118900,Male,41,Tennessee,Bachelor's degree,Mining Engineering
54,6000,114,435021,107010,Female,69,Tennessee,Master's degree,Nursing
54,6107,115,002911,102687,Female,47,Tennessee,Professional degree,Athletic Training
54,6200,101,001191,130250,Male,56,Tennessee,Bachelor's degree,Psychology
54,6104,114,251000,172946,Female,44,Tennessee,Master's degree,Radiological Sciences
54,2602,114,251000,326976,Male,38,Tennessee,Master's degree,Biochemistry
54,1901,101,434051,174459,Male,38,Tennessee,Bachelor's degree,Communications
54,1903,114,412031,550833,Male,39,Tennessee,Master's degree,Mass Media
54,2102,115,151244,211210,Female,56,Tennessee,Professional degree,Computer Science
54,6201,101,001110,189160,Female,45,Tennessee,Bachelor's degree,Clinical Psychology
54,6206,114,131199,129763,Female,38,Tennessee,Master's degree,Organizational Psychology
54,3606,116,291210,397776,Male,45,Tennessee,Doctoral degree,Planetary Science
54,3301,114,273043,118900,Female,52,Tennessee,Master's degree,Social Work
54,6203,116,131151,552130,Male,55,Tennessee,Doctoral degree,Developmental Psychology
54,6107,114,119111,232396,Female,50,Tennessee,Master's degree,Athletic Training
54,2404,101,113031,297251,Male,27,Tennessee,Bachelor's degree,Biomedical Engineering
54,2314,116,001110,216182,Male,49,Tennessee,Doctoral degree,Art and Music Education
54,2405,114,172041,135114,Male,35,Tennessee,Master's degree,Chemical Engineering
54,3600,116,291051,126477,Male,37,Tennessee,Doctoral degree,Chemistry
54,5301,101,413011,108091,Male,41,Tennessee,Bachelor's degree,Business Administration
54,6107,101,000439,162137,Male,49,Tennessee,Bachelor's degree,Athletic Training
54,2901,114,111021,148085,Female,46,Tennessee,Master's degree,Mathematics
54,2408,101,001721,135330,Male,35,Tennessee,Bachelor's degree,Electrical Engineering
54,2300,101,002310,397776,Male,55,Tennessee,Bachelor's degree,Education
54,6107,101,291141,100000,Female,32,Tennessee,Bachelor's degree,Athletic Training
54,6203,101,532010,213000,Male,40,Tennessee,Bachelor's degree,Developmental Psychology
54,6107,116,291210,212000,Female,59,Tennessee,Doctoral degree,Athletic Training
54,3603,101,291141,102600,Female,29,Tennessee,Bachelor's degree,Oceanography
54,6107,114,131199,150000,Female,39,Tennessee,Master's degree,Athletic Training
54,3600,115,291210,525430,Male,66,Tennessee,Professional degree,Chemistry
54,1901,101,254022,300000,Female,36,Tennessee,Bachelor's degree,Communications
54,2405,101,172051,180000,Female,36,Tennessee,Bachelor's degree,Chemical Engineering
54,4101,114,291141,130000,Male,43,Tennessee,Master's degree,General Engineering
54,5502,101,559830,144000,Male,42,Tennessee,Bachelor's degree,Management Science
54,2901,101,132081,119600,Female,26,Tennessee,Bachelor's degree,Mathematics
54,5200,116,251000,113000,Male,43,Tennessee,Doctoral degree,Fine Arts
54,3600,114,001110,493000,Male,36,Tennessee,Master's degree,Chemistry
54,4901,114,001191,145000,Male,46,Tennessee,Master's degree,Mechanical Engineering
54,6203,114,131111,111000,Female,40,Tennessee,Master's degree,Developmental Psychology
54,2100,101,172061,143000,Male,28,Tennessee,Bachelor's degree,Computer Science and IT
54,2405,101,172110,125000,Male,47,Tennessee,Bachelor's degree,Chemical Engineering
54,6107,114,251000,135000,Male,52,Tennessee,Master's degree,Athletic Training
54,6107,114,002911,100000,Female,48,Tennessee,Master's degree,Athletic Training
54,3301,101,273042,105300,Female,33,Tennessee,Bachelor's degree,Social Work
54,6107,114,291141,123000,Female,27,Tennessee,Master's degree,Athletic Training
